date,site_id,client_id,item_id,day_type,effective_headcount,shift,qty_drawn
2025-10-24,North_02,CLIENT-008,ITM-10,Weekday,79,A,1.0
2025-11-25,East_01,CLIENT-026,ITM-01,Weekday,26,A,1.0
2025-05-02,North_01,CLIENT-002,ITM-10,Weekday,96,A,1.0
2025-08-07,South_01,CLIENT-017,ITM-03,Weekday,110,A,12.0
2025-11-27,East_01,CLIENT-026,ITM-03,Weekday,27,A,2.0
2025-07-23,South_01,CLIENT-014,ITM-02,Weekday,103,A,1.0
2025-08-18,Central_01,CLIENT-022,ITM-02,Weekday,44,A,0.5
2025-04-14,Central_01,CLIENT-024,ITM-07,Weekday,142,A,1.0
2025-10-24,North_02,CLIENT-008,ITM-01,Weekday,79,A,5.0
2025-09-04,East_01,CLIENT-030,ITM-03,Weekday,118,A,12.0
2025-11-05,Central_01,CLIENT-021,ITM-09,Weekday,73,A,1.0
2025-11-21,Central_01,CLIENT-021,ITM-01,Weekday,68,A,4.0
2025-01-14,East_01,CLIENT-031,ITM-01,Weekday,19,A,1.0
2025-10-09,North_02,CLIENT-011,ITM-01,Weekday,70,A,3.0
2025-09-04,East_01,CLIENT-029,ITM-01,Weekday,20,A,1.0
2025-05-08,South_01,CLIENT-017,ITM-09,Weekday,90,A,1.0
2025-01-06,South_01,CLIENT-016,ITM-10,Weekday,67,A,1.0
2025-05-06,South_01,CLIENT-017,ITM-10,Weekday,96,A,1.0
2025-06-18,North_02,CLIENT-013,ITM-03,Weekday,33,A,3.0
2025-11-12,North_01,CLIENT-006,ITM-10,Weekday,80,A,1.0
2025-08-27,Central_01,CLIENT-025,ITM-03,Weekday,22,A,2.0
2025-07-04,North_01,CLIENT-005,ITM-01,Weekday,96,A,5.0
2025-12-05,North_02,CLIENT-012,ITM-01,Weekday,91,A,4.0
2025-07-15,North_02,CLIENT-011,ITM-02,Weekday,71,A,1.0
2025-12-09,South_01,CLIENT-014,ITM-02,Weekday,109,A,1.0
2025-10-15,Central_01,CLIENT-021,ITM-02,Weekday,78,A,0.5
2025-05-03,Central_01,CLIENT-022,ITM-02,Weekday,31,A,0.5
2025-06-19,North_01,CLIENT-006,ITM-09,Weekday,92,A,1.0
2025-08-22,Central_01,CLIENT-024,ITM-02,Weekday,135,A,1.5
2025-01-14,North_02,CLIENT-011,ITM-02,Weekday,72,A,0.5
2025-05-06,North_01,CLIENT-005,ITM-01,Weekday,85,A,3.0
2025-09-08,Central_01,CLIENT-025,ITM-06,Weekday,28,A,1.0
2025-09-12,North_02,CLIENT-007,ITM-01,Weekday,74,A,4.0
2025-09-17,North_02,CLIENT-012,ITM-01,Weekday,86,A,6.0
2025-06-16,Central_01,CLIENT-023,ITM-03,Weekday,30,A,3.0
2025-05-13,Central_01,CLIENT-024,ITM-09,Weekday,132,A,1.0
2025-04-16,Central_01,CLIENT-020,ITM-03,Weekday,24,A,3.0
2025-03-11,North_01,CLIENT-005,ITM-02,Weekday,89,A,1.0
2025-07-24,North_01,CLIENT-006,ITM-10,Weekday,86,A,1.0
2025-01-27,North_02,CLIENT-012,ITM-01,Weekday,84,B,1.0
2025-10-07,Central_01,CLIENT-022,ITM-02,Weekday,37,A,0.5
2025-01-22,East_01,CLIENT-031,ITM-01,Weekday,18,A,1.0
2025-06-26,North_02,CLIENT-008,ITM-09,Weekday,82,A,1.0
2025-11-13,East_01,CLIENT-029,ITM-01,Weekday,20,A,1.0
2025-04-18,North_02,CLIENT-012,ITM-03,Weekday,86,A,9.0
2025-11-29,North_01,CLIENT-002,ITM-03,Weekend,7,A,1.0
2025-02-24,North_02,CLIENT-012,ITM-09,Weekday,94,A,1.0
2025-12-14,South_01,CLIENT-014,ITM-01,Weekend,13,A,1.0
2025-12-09,North_02,CLIENT-013,ITM-02,Weekday,29,A,0.5
2025-03-10,South_01,CLIENT-015,ITM-10,Weekday,119,A,1.0
2025-09-30,Central_01,CLIENT-023,ITM-02,Weekday,33,A,0.5
2025-04-15,Central_01,CLIENT-024,ITM-09,Weekday,136,A,1.0
2025-01-25,North_02,CLIENT-009,ITM-01,Weekday,19,A,1.0
2025-08-22,South_01,CLIENT-019,ITM-02,Weekday,108,A,1.0
2025-12-22,Central_01,CLIENT-020,ITM-03,Weekday,22,A,2.0
2025-10-15,North_02,CLIENT-013,ITM-03,Weekday,31,A,3.0
2025-01-11,Central_01,CLIENT-020,ITM-01,Weekday,23,A,1.0
2025-07-16,East_01,CLIENT-029,ITM-03,Weekday,23,A,2.0
2025-03-25,North_01,CLIENT-005,ITM-02,Weekday,83,A,1.0
2025-01-14,North_01,CLIENT-003,ITM-07,Weekday,75,A,1.0
2025-12-31,Central_01,CLIENT-022,ITM-09,Weekday,38,A,1.0
2025-08-13,North_02,CLIENT-012,ITM-09,Weekday,91,A,1.0
2025-06-17,East_01,CLIENT-029,ITM-01,Weekday,21,A,1.0
2025-02-12,South_01,CLIENT-016,ITM-02,Weekday,78,A,1.0
2025-02-07,South_01,CLIENT-017,ITM-10,Weekday,87,A,1.0
2025-10-14,East_01,CLIENT-030,ITM-08,Weekday,107,A,1.0
2025-08-25,North_01,CLIENT-006,ITM-09,Weekday,96,A,1.0
2025-12-16,North_01,CLIENT-001,ITM-04,Weekday,62,A,1.0
2025-10-03,Central_01,CLIENT-021,ITM-01,Weekday,67,A,4.0
2025-09-26,Central_01,CLIENT-020,ITM-01,Weekday,23,A,1.0
2025-03-28,North_02,CLIENT-012,ITM-04,Weekday,89,A,1.0
2025-07-14,South_01,CLIENT-017,ITM-04,Weekday,106,A,1.0
2025-05-05,Central_01,CLIENT-021,ITM-10,Weekday,75,A,1.0
2025-03-05,North_01,CLIENT-005,ITM-01,Weekday,84,A,4.0
2025-05-11,North_02,CLIENT-011,ITM-03,Weekday,73,A,6.0
2025-12-29,Central_01,CLIENT-024,ITM-07,Weekday,137,A,1.0
2025-03-23,North_01,CLIENT-006,ITM-01,Weekend,13,A,1.0
2025-03-20,Central_01,CLIENT-022,ITM-04,Weekday,31,A,1.0
2025-09-25,East_01,CLIENT-028,ITM-01,Weekday,41,A,2.0
2025-04-01,North_01,CLIENT-005,ITM-01,Weekday,83,A,5.0
2025-02-21,Central_01,CLIENT-025,ITM-03,Weekday,23,A,2.0
2025-07-29,Central_01,CLIENT-024,ITM-10,Weekday,131,B,1.0
2025-12-11,North_02,CLIENT-012,ITM-01,Weekday,90,A,5.0
2025-06-20,North_01,CLIENT-005,ITM-10,Weekday,94,A,1.0
2025-06-19,East_01,CLIENT-032,ITM-01,Weekday,28,A,2.0
2025-02-26,East_01,CLIENT-029,ITM-03,Weekday,22,A,2.0
2025-09-01,North_02,CLIENT-008,ITM-02,Weekday,84,A,1.0
2025-09-17,East_01,CLIENT-030,ITM-06,Weekday,116,A,1.0
2025-02-15,North_02,CLIENT-008,ITM-03,Weekend,8,A,1.0
2025-10-28,North_02,CLIENT-012,ITM-02,Weekday,91,A,1.0
2025-06-26,East_01,CLIENT-032,ITM-07,Weekday,25,A,1.0
2025-10-21,North_02,CLIENT-012,ITM-01,Weekday,92,A,6.0
2025-07-04,North_01,CLIENT-002,ITM-09,Weekday,106,A,1.0
2025-05-13,East_01,CLIENT-026,ITM-01,Weekday,24,A,1.0
2025-05-30,North_01,CLIENT-003,ITM-02,Weekday,82,A,1.0
2025-05-08,South_01,CLIENT-017,ITM-01,Weekday,90,A,5.0
2025-07-04,Central_01,CLIENT-022,ITM-01,Weekday,40,A,2.0
2025-08-26,South_01,CLIENT-018,ITM-03,Weekday,106,A,9.0
2025-09-26,North_01,CLIENT-004,ITM-03,Weekday,35,A,4.0
2025-10-24,Central_01,CLIENT-021,ITM-02,Weekday,68,A,0.5
2025-02-28,North_02,CLIENT-012,ITM-02,Weekday,82,A,1.0
2025-05-12,North_02,CLIENT-009,ITM-01,Weekday,19,A,1.0
2025-12-11,North_01,CLIENT-006,ITM-04,Weekday,92,A,1.0
2025-07-09,South_01,CLIENT-017,ITM-01,Weekday,101,A,6.0
2025-06-10,North_02,CLIENT-011,ITM-01,Weekday,78,A,4.0
2025-07-16,North_01,CLIENT-004,ITM-02,Weekday,37,A,0.5
2025-06-17,East_01,CLIENT-029,ITM-09,Weekday,21,A,1.0
2025-09-26,East_01,CLIENT-030,ITM-01,Weekday,110,A,6.0
2025-06-20,North_02,CLIENT-011,ITM-02,Weekday,69,A,0.5
2025-09-09,North_01,CLIENT-005,ITM-08,Weekday,89,A,1.0
2025-07-27,South_01,CLIENT-016,ITM-03,Weekend,9,A,1.0
2025-01-07,East_01,CLIENT-030,ITM-01,Weekday,114,A,7.0
2025-09-08,South_01,CLIENT-016,ITM-02,Weekday,68,A,0.5
2025-03-06,Central_01,CLIENT-020,ITM-01,Weekday,23,A,1.0
2025-04-04,East_01,CLIENT-029,ITM-02,Weekday,23,A,0.5
2025-01-13,East_01,CLIENT-032,ITM-02,Weekday,25,A,0.5
2025-09-19,North_01,CLIENT-004,ITM-03,Weekday,38,A,4.0
2025-09-26,North_01,CLIENT-005,ITM-02,Weekday,90,A,1.0
2025-07-03,North_02,CLIENT-011,ITM-02,Weekday,77,A,1.0
2025-01-23,South_01,CLIENT-014,ITM-08,Weekday,106,A,1.0
2025-12-22,South_01,CLIENT-017,ITM-07,Weekday,112,A,1.0
2025-03-12,North_01,CLIENT-002,ITM-05,Weekday,86,A,1.0
2025-12-02,Central_01,CLIENT-024,ITM-02,Weekday,127,A,1.5
2025-10-30,North_02,CLIENT-010,ITM-04,Weekday,117,A,1.0
2025-12-31,East_01,CLIENT-031,ITM-01,Weekday,22,A,1.0
2025-10-20,South_01,CLIENT-014,ITM-01,Diwali,12,A,1.0
2025-09-03,East_01,CLIENT-027,ITM-03,Weekday,38,A,3.0
2025-02-25,South_01,CLIENT-019,ITM-01,Weekday,112,A,7.0
2025-08-29,North_01,CLIENT-001,ITM-03,Weekday,74,A,6.0
2025-04-23,East_01,CLIENT-027,ITM-01,Weekday,41,A,2.0
2025-02-15,North_02,CLIENT-012,ITM-02,Weekday,80,A,0.5
2025-09-03,North_01,CLIENT-002,ITM-08,Weekday,111,A,1.0
2025-08-04,South_01,CLIENT-015,ITM-03,Weekday,124,A,11.0
2025-08-22,South_01,CLIENT-017,ITM-10,Weekday,101,A,1.0
2025-06-26,North_02,CLIENT-012,ITM-09,Weekday,80,A,1.0
2025-07-15,North_01,CLIENT-003,ITM-04,Weekday,81,A,1.0
2025-12-27,North_02,CLIENT-009,ITM-01,Weekday,28,A,2.0
2025-06-19,North_02,CLIENT-009,ITM-03,Weekday,19,A,2.0
2025-03-17,East_01,CLIENT-030,ITM-06,Weekday,128,A,1.0
2025-12-30,North_01,CLIENT-003,ITM-10,Weekday,81,A,1.0
2025-09-10,North_02,CLIENT-008,ITM-10,Weekday,80,A,1.0
2025-05-19,North_01,CLIENT-002,ITM-10,Weekday,104,A,1.0
2025-11-03,Central_01,CLIENT-023,ITM-02,Weekday,34,A,0.5
2025-09-25,North_01,CLIENT-001,ITM-03,Weekday,76,A,10.0
2025-02-15,Central_01,CLIENT-022,ITM-02,Weekday,29,A,0.5
2025-11-25,South_01,CLIENT-015,ITM-10,Weekday,119,A,1.0
2025-03-20,Central_01,CLIENT-024,ITM-08,Weekday,125,A,1.0
2025-08-25,North_02,CLIENT-010,ITM-02,Weekday,110,A,1.0
2025-11-04,East_01,CLIENT-026,ITM-03,Weekday,27,A,2.0
2025-06-07,Central_01,CLIENT-024,ITM-01,Weekend,16,A,1.0
2025-05-02,Central_01,CLIENT-024,ITM-02,Weekday,128,A,1.5
2025-07-16,North_02,CLIENT-009,ITM-01,Weekday,19,A,1.0
2025-11-19,North_02,CLIENT-009,ITM-01,Weekday,29,A,1.0
2025-04-16,North_01,CLIENT-006,ITM-09,Weekday,83,A,1.0
2025-11-26,South_01,CLIENT-014,ITM-01,Weekday,108,A,7.0
2025-05-03,East_01,CLIENT-030,ITM-01,Weekend,16,A,1.0
2025-07-15,North_01,CLIENT-005,ITM-01,Weekday,84,A,5.0
2025-12-12,South_01,CLIENT-019,ITM-09,Weekday,112,A,1.0
2025-12-22,North_02,CLIENT-011,ITM-04,Weekday,77,A,1.0
2025-10-09,North_02,CLIENT-009,ITM-03,Weekday,21,A,2.0
2025-05-30,South_01,CLIENT-014,ITM-08,Weekday,114,A,1.0
2025-08-30,Central_01,CLIENT-021,ITM-03,Weekend,10,A,1.0
2025-02-03,North_02,CLIENT-010,ITM-01,Weekday,112,A,6.0
2025-03-20,Central_01,CLIENT-021,ITM-02,Weekday,77,A,0.5
2025-06-20,Central_01,CLIENT-024,ITM-03,Weekday,136,B,3.0
2025-12-15,Central_01,CLIENT-024,ITM-01,Weekday,138,A,7.0
2025-06-02,North_01,CLIENT-006,ITM-01,Weekday,84,A,5.0
2025-02-05,North_01,CLIENT-003,ITM-10,Weekday,82,A,1.0
2025-02-05,South_01,CLIENT-019,ITM-10,Weekday,96,A,1.0
2025-10-09,North_02,CLIENT-012,ITM-08,Weekday,83,A,1.0
2025-05-16,South_01,CLIENT-015,ITM-01,Weekday,139,A,9.0
2025-10-31,North_01,CLIENT-005,ITM-03,Weekday,93,A,10.0
2025-06-16,North_01,CLIENT-001,ITM-09,Weekday,84,A,1.0
2025-01-27,East_01,CLIENT-028,ITM-01,Weekday,25,A,1.0
2025-01-29,North_02,CLIENT-011,ITM-05,Weekday,70,A,1.0
2025-01-18,North_02,CLIENT-010,ITM-03,Weekday,125,A,14.0
2025-11-18,North_02,CLIENT-011,ITM-03,Weekday,82,A,10.0
2025-02-12,South_01,CLIENT-015,ITM-08,Weekday,136,A,1.0
2025-08-20,Central_01,CLIENT-024,ITM-04,Weekday,138,A,1.0
2025-09-27,South_01,CLIENT-015,ITM-02,Weekday,135,A,1.0
2025-12-05,East_01,CLIENT-028,ITM-02,Weekday,41,A,0.5
2025-09-06,South_01,CLIENT-015,ITM-09,Weekday,123,A,1.0
2025-11-04,North_02,CLIENT-012,ITM-02,Weekday,92,A,1.0
2025-01-29,Central_01,CLIENT-022,ITM-06,Weekday,29,A,1.0
2025-10-13,North_01,CLIENT-002,ITM-09,Weekday,111,A,1.0
2025-12-15,North_02,CLIENT-010,ITM-10,Weekday,114,A,1.0
2025-02-26,North_01,CLIENT-006,ITM-01,Weekday,101,A,6.0
2025-09-15,East_01,CLIENT-032,ITM-03,Weekday,27,A,3.0
2025-01-01,North_01,CLIENT-005,ITM-03,Weekday,93,A,9.0
2025-02-21,East_01,CLIENT-026,ITM-02,Weekday,31,A,0.5
2025-10-09,North_02,CLIENT-012,ITM-02,Weekday,83,A,1.0
2025-02-13,East_01,CLIENT-029,ITM-06,Weekday,21,A,1.0
2025-09-05,North_01,CLIENT-002,ITM-03,Weekday,118,A,14.0
2025-05-05,Central_01,CLIENT-023,ITM-02,Weekday,28,A,0.5
2025-10-20,North_02,CLIENT-010,ITM-04,Diwali,16,A,1.0
2025-04-08,North_02,CLIENT-010,ITM-02,Weekday,120,A,1.0
2025-06-19,South_01,CLIENT-016,ITM-01,Weekday,72,A,4.0
2025-10-08,Central_01,CLIENT-022,ITM-02,Weekday,44,A,0.5
2025-11-26,North_01,CLIENT-005,ITM-01,Weekday,89,A,5.0
2025-05-12,South_01,CLIENT-016,ITM-02,Weekday,68,A,0.5
2025-10-18,North_02,CLIENT-010,ITM-01,Weekday,113,A,7.0
2025-09-24,South_01,CLIENT-016,ITM-09,Weekday,63,A,1.0
2025-04-23,Central_01,CLIENT-020,ITM-01,Weekday,24,A,1.0
2025-10-22,South_01,CLIENT-016,ITM-09,Weekday,71,A,1.0
2025-08-11,Central_01,CLIENT-021,ITM-04,Weekday,79,A,1.0
2025-09-11,North_01,CLIENT-005,ITM-02,Weekday,90,A,
2025-01-13,Central_01,CLIENT-021,ITM-10,Weekday,84,A,1.0
2025-09-10,North_01,CLIENT-001,ITM-03,Weekday,72,A,7.0
2025-04-07,Central_01,CLIENT-024,ITM-02,Weekday,137,A,1.0
2025-03-03,South_01,CLIENT-015,ITM-03,Weekday,123,A,11.0
2025-10-17,East_01,CLIENT-032,ITM-01,Weekday,27,A,1.0
2025-01-09,North_01,CLIENT-004,ITM-01,Weekday,28,A,2.0
2025-01-24,North_02,CLIENT-011,ITM-03,Weekday,74,A,6.0
2025-05-06,East_01,CLIENT-030,ITM-02,Weekday,121,A,1.0
2025-06-11,Central_01,CLIENT-022,ITM-03,Weekday,40,A,4.0
2025-10-06,South_01,CLIENT-015,ITM-09,Weekday,136,A,1.0
2025-04-16,East_01,CLIENT-032,ITM-04,Weekday,26,A,1.0
2025-12-26,North_02,CLIENT-011,ITM-02,Weekday,78,A,1.0
2025-09-10,North_02,CLIENT-007,ITM-10,Weekday,70,A,1.0
2025-09-09,North_02,CLIENT-013,ITM-01,Weekday,34,A,2.0
2025-05-06,North_01,CLIENT-003,ITM-02,Weekday,77,A,1.0
2025-02-26,North_02,CLIENT-010,ITM-09,Weekday,126,A,1.0
2025-03-03,North_02,CLIENT-010,ITM-07,Weekday,125,A,1.0
2025-09-23,North_02,CLIENT-013,ITM-04,Weekday,34,A,1.0
2025-12-20,North_02,CLIENT-010,ITM-08,Weekday,128,A,1.0
2025-11-13,Central_01,CLIENT-023,ITM-08,Weekday,34,A,1.0
2025-03-12,Central_01,CLIENT-020,ITM-03,Weekday,26,A,2.0
2025-06-14,North_02,CLIENT-011,ITM-02,Weekday,82,A,1.0
2025-04-03,South_01,CLIENT-017,ITM-10,Weekday,94,A,1.0
2025-01-28,North_01,CLIENT-006,ITM-07,Weekday,101,A,1.0
2025-11-21,North_02,CLIENT-012,ITM-06,Weekday,82,A,1.0
2025-04-14,South_01,CLIENT-018,ITM-01,Weekday,90,B,1.0
2025-08-29,North_01,CLIENT-006,ITM-01,Weekday,93,A,4.0
2025-09-18,Central_01,CLIENT-024,ITM-04,Weekday,117,A,1.0
2025-04-15,Central_01,CLIENT-022,ITM-02,Weekday,29,A,0.5
2025-05-07,South_01,CLIENT-014,ITM-04,Weekday,121,A,1.0
2025-05-23,South_01,CLIENT-014,ITM-06,Weekday,120,A,1.0
2025-05-15,East_01,CLIENT-030,ITM-02,Weekday,114,A,1.0
2025-04-14,Central_01,CLIENT-021,ITM-02,Weekday,78,A,1.0
2025-09-08,North_01,CLIENT-005,ITM-03,Weekday,86,A,10.0
2025-11-20,South_01,CLIENT-017,ITM-03,Weekday,108,A,8.0
2025-12-30,Central_01,CLIENT-022,ITM-02,Weekday,37,A,0.5
2025-08-11,Central_01,CLIENT-024,ITM-04,Weekday,129,A,1.0
2025-12-23,East_01,CLIENT-026,ITM-03,Weekday,25,A,3.0
2025-01-14,North_02,CLIENT-011,ITM-10,Weekday,72,A,1.0
2025-01-07,North_02,CLIENT-012,ITM-06,Weekday,88,A,1.0
2025-11-08,North_01,CLIENT-002,ITM-01,Weekend,15,A,1.0
2025-04-21,South_01,CLIENT-014,ITM-02,Weekday,117,A,1.0
2025-02-28,North_02,CLIENT-011,ITM-02,Weekday,71,A,0.5
2025-09-12,North_02,CLIENT-010,ITM-03,Weekday,111,A,12.0
2025-06-27,East_01,CLIENT-031,ITM-01,Weekday,22,A,1.0
2025-07-08,South_01,CLIENT-018,ITM-02,Weekday,106,B,0.5
2025-07-29,South_01,CLIENT-014,ITM-09,Weekday,103,A,1.0
2025-06-01,South_01,CLIENT-015,ITM-01,Weekday,129,A,8.0
2025-10-08,North_01,CLIENT-004,ITM-02,Weekday,38,A,0.5
2025-03-28,South_01,CLIENT-016,ITM-03,Weekday,73,A,7.0
2025-09-05,North_01,CLIENT-002,ITM-01,Weekday,118,A,6.0
2025-09-17,North_01,CLIENT-006,ITM-03,Weekday,83,A,9.0
2025-10-22,East_01,CLIENT-027,ITM-06,Weekday,38,A,1.0
2025-06-13,North_02,CLIENT-012,ITM-02,Weekday,91,A,1.0
2025-11-14,North_01,CLIENT-002,ITM-10,Weekday,118,A,1.0
2025-10-16,North_01,CLIENT-005,ITM-01,Weekday,82,A,4.0
2025-09-12,Central_01,CLIENT-025,ITM-03,Weekday,26,A,2.0
2025-07-24,Central_01,CLIENT-025,ITM-01,Weekday,23,A,1.0
2025-11-08,North_01,CLIENT-001,ITM-03,Weekday,65,A,6.0
2025-08-19,Central_01,CLIENT-024,ITM-10,Weekday,137,A,1.0
2025-06-17,North_02,CLIENT-012,ITM-10,Weekday,79,A,1.0
2025-07-22,North_01,CLIENT-003,ITM-07,Weekday,71,A,1.0
2025-12-14,North_01,CLIENT-003,ITM-01,Weekend,11,A,1.0
2025-07-26,North_02,CLIENT-009,ITM-01,Weekday,21,A,1.0
2025-03-10,North_02,CLIENT-010,ITM-03,Weekday,111,A,13.0
2025-07-10,North_02,CLIENT-012,ITM-02,Weekday,87,A,1.0
2025-05-01,Central_01,CLIENT-021,ITM-03,Weekday,78,A,7.0
2025-03-20,South_01,CLIENT-016,ITM-10,Weekday,79,A,1.0
2025-01-19,South_01,CLIENT-018,ITM-03,Weekend,16,A,1.0
2025-06-10,North_02,CLIENT-011,ITM-10,Weekday,78,A,1.0
2025-10-21,South_01,CLIENT-015,ITM-09,Weekday,124,A,1.0
2025-01-17,North_01,CLIENT-002,ITM-03,Weekday,101,A,10.0
2025-02-21,South_01,CLIENT-018,ITM-02,Weekday,111,A,1.0
2025-09-06,South_01,CLIENT-014,ITM-01,Weekend,14,A,1.0
2025-05-19,East_01,CLIENT-031,ITM-01,Weekday,18,A,1.0
2025-07-02,East_01,CLIENT-030,ITM-04,Weekday,123,A,1.0
2025-03-24,East_01,CLIENT-026,ITM-03,Weekday,26,B,1.0
2025-03-04,North_02,CLIENT-008,ITM-02,Weekday,63,A,1.0
2025-07-29,North_02,CLIENT-011,ITM-10,Weekday,74,A,1.0
2025-08-06,South_01,CLIENT-019,ITM-01,Weekday,113,A,5.0
2025-09-07,North_02,CLIENT-011,ITM-02,Weekday,73,A,0.5
2025-02-24,North_01,CLIENT-004,ITM-01,Weekday,29,B,1.0
2025-06-10,North_02,CLIENT-007,ITM-03,Weekday,80,B,3.0
2025-04-08,South_01,CLIENT-018,ITM-01,Weekday,94,A,5.0
2025-05-22,North_02,CLIENT-013,ITM-03,Weekday,30,A,3.0
2025-04-29,East_01,CLIENT-028,ITM-03,Weekday,27,A,3.0
2025-05-19,North_01,CLIENT-005,ITM-02,Weekday,82,A,1.0
2025-01-25,North_02,CLIENT-012,ITM-10,Weekday,88,A,1.0
2025-06-12,Central_01,CLIENT-024,ITM-08,Weekday,135,A,1.0
2025-08-19,Central_01,CLIENT-024,ITM-05,Weekday,137,A,1.0
2025-08-08,North_02,CLIENT-010,ITM-10,Weekday,119,A,1.0
2025-01-09,North_02,CLIENT-010,ITM-01,Weekday,108,A,5.0
2025-09-29,North_02,CLIENT-011,ITM-10,Weekday,73,A,1.0
2025-10-06,North_02,CLIENT-009,ITM-09,Weekday,20,A,1.0
2025-05-21,Central_01,CLIENT-025,ITM-01,Weekday,21,A,1.0
2025-08-29,North_01,CLIENT-006,ITM-02,Weekday,93,A,1.0
2025-09-08,Central_01,CLIENT-023,ITM-02,Weekday,32,A,0.5
2025-03-08,South_01,CLIENT-015,ITM-10,Weekday,135,A,1.0
2025-01-17,East_01,CLIENT-026,ITM-09,Weekday,27,A,1.0
2025-09-02,Central_01,CLIENT-023,ITM-01,Weekday,28,A,2.0
2025-07-18,South_01,CLIENT-015,ITM-01,Weekday,138,A,9.0
2025-10-27,Central_01,CLIENT-024,ITM-03,Weekday,127,A,12.0
2025-07-16,North_01,CLIENT-005,ITM-07,Weekday,87,A,1.0
2025-01-09,Central_01,CLIENT-021,ITM-09,Weekday,81,A,1.0
2025-05-13,North_01,CLIENT-006,ITM-03,Weekday,91,A,9.0
2025-09-10,North_02,CLIENT-010,ITM-05,Weekday,108,A,1.0
2025-01-03,North_02,CLIENT-007,ITM-02,Weekday,88,A,1.0
2025-10-14,North_01,CLIENT-003,ITM-01,Weekday,83,A,4.0
2025-02-13,South_01,CLIENT-017,ITM-02,Weekday,100,A,1.0
2025-10-19,North_02,CLIENT-010,ITM-01,Weekend,15,A,1.0
2025-10-01,Central_01,CLIENT-024,ITM-01,Weekday,121,A,6.0
2025-06-16,North_01,CLIENT-003,ITM-02,Weekday,81,A,1.0
2025-12-30,North_02,CLIENT-011,ITM-09,Weekday,72,A,1.0
2025-10-15,South_01,CLIENT-016,ITM-02,Weekday,70,A,0.5
2025-11-07,South_01,CLIENT-016,ITM-01,Weekday,67,A,3.0
2025-06-07,North_01,CLIENT-003,ITM-01,Weekday,75,B,1.0
2025-05-07,North_02,CLIENT-007,ITM-10,Weekday,77,A,1.0
2025-11-24,East_01,CLIENT-027,ITM-02,Weekday,39,A,0.5
2025-11-08,East_01,CLIENT-030,ITM-03,Weekend,10,A,1.0
2025-06-13,Central_01,CLIENT-022,ITM-01,Weekday,44,A,2.0
2025-02-04,North_02,CLIENT-008,ITM-02,Weekday,70,A,0.5
2025-07-14,North_01,CLIENT-002,ITM-10,Weekday,114,A,1.0
2025-11-26,North_02,CLIENT-012,ITM-09,Weekday,78,A,1.0
2025-10-23,South_01,CLIENT-017,ITM-10,Weekday,110,A,1.0
2025-07-24,South_01,CLIENT-019,ITM-02,Weekday,98,A,1.0
2025-10-06,Central_01,CLIENT-025,ITM-04,Weekday,27,A,1.0
2025-04-21,Central_01,CLIENT-024,ITM-10,Weekday,141,A,2.0
2025-12-01,South_01,CLIENT-019,ITM-03,Weekday,123,A,12.0
2025-04-02,Central_01,CLIENT-025,ITM-07,Weekday,23,A,1.0
2025-05-23,North_01,CLIENT-003,ITM-01,Weekday,72,A,4.0
2025-03-05,North_02,CLIENT-011,ITM-03,Weekday,75,A,8.0
2025-08-23,North_01,CLIENT-001,ITM-02,Weekday,71,A,0.5
2025-01-25,South_01,CLIENT-018,ITM-03,Weekend,16,A,2.0
2025-01-20,East_01,CLIENT-028,ITM-01,Weekday,27,A,1.0
2025-05-19,North_02,CLIENT-011,ITM-04,Weekday,77,A,1.0
2025-04-30,South_01,CLIENT-014,ITM-09,Weekday,111,A,1.0
2025-11-06,North_02,CLIENT-011,ITM-01,Weekday,79,A,4.0
2025-09-11,North_01,CLIENT-005,ITM-03,Weekday,90,A,9.0
2025-05-07,East_01,CLIENT-030,ITM-01,Weekday,126,A,8.0
2025-05-13,Central_01,CLIENT-023,ITM-01,Weekday,29,A,1.0
2025-10-09,Central_01,CLIENT-024,ITM-01,Weekday,137,A,6.0
2025-02-15,South_01,CLIENT-015,ITM-01,Weekday,126,A,8.0
2025-01-25,North_01,CLIENT-003,ITM-02,Weekday,80,A,0.5
2025-12-14,North_01,CLIENT-006,ITM-01,Weekend,11,A,1.0
2025-03-20,South_01,CLIENT-019,ITM-01,Weekday,96,A,5.0
2025-02-06,South_01,CLIENT-015,ITM-02,Weekday,137,B,0.5
2025-08-06,North_02,CLIENT-009,ITM-01,Weekday,20,A,1.0
2025-04-30,Central_01,CLIENT-025,ITM-03,Weekday,22,A,2.0
2025-03-10,North_01,CLIENT-001,ITM-03,Weekday,85,A,11.0
2025-02-26,East_01,CLIENT-026,ITM-09,Weekday,26,A,1.0
2025-09-04,South_01,CLIENT-018,ITM-02,Weekday,101,A,1.0
2025-01-23,North_01,CLIENT-003,ITM-07,Weekday,73,A,1.0
2025-01-04,East_01,CLIENT-030,ITM-03,Weekend,10,A,1.0
2025-10-14,East_01,CLIENT-031,ITM-02,Weekday,23,A,0.5
2025-07-19,North_01,CLIENT-003,ITM-04,Weekday,81,A,1.0
2025-03-06,North_02,CLIENT-010,ITM-03,Weekday,120,A,12.0
2025-10-22,East_01,CLIENT-030,ITM-07,Weekday,111,A,1.0
2025-12-01,Central_01,CLIENT-022,ITM-01,Weekday,43,A,3.0
2025-08-22,North_02,CLIENT-013,ITM-08,Weekday,29,A,1.0
